,shot,ar_signal,tmax,nl_04,nl_04_r,bt,bt_r,ip,ip_r,p_rf,p_rf_r,p_rf_t,ssep,ssep_r,vel,vel_r,lbo,cryopump
16,1160506017.0,2948.98498535,1.5,5.76744338342e+19,8.46417926899e+18,-5.46480798721,0.0146384239197,-0.7939214375,0.023534125,0.835422933102,0.634293305874,0.898199975491,0.961103737354,0.324561059475,-0.673543006182,27.9842146873,4.0,-0.0078125
17,1160506018.0,3301.95861816,1.5,5.96432391462e+19,3.97281302789e+18,-5.46480798721,0.0136623382568,-0.79405425,0.0202190375,0.833724319935,0.629847812653,0.898099958897,0.959794700146,0.264197707176,-5.64236545563,23.1551380396,0.0,-0.01025390625
18,1160506019.0,3385.63208008,1.5,6.2659375463e+19,1.05756884358e+19,-5.45797634125,0.0146379470825,-0.79483846875,0.019732296875,0.908206582069,0.0336601257324,0.998399972916,1.01376438141,0.277352541685,-6.55502796173,14.7966469854,0.0,-0.005859375
19,1160506020.0,2638.44189453,1.5,6.70501476052e+19,2.38838444662e+19,-5.44821834564,0.0136618614197,-0.79359278125,0.017346315625,0.906895458698,0.038084590435,0.99840003252,1.09684085846,0.269029200077,-9.40950918198,20.6176279068,0.0,-0.0078125
20,1160506023.0,2944.1730957,1.5,5.43627311997e+19,2.29703079735e+19,-5.41894245148,0.0146379470825,-0.7938050625,0.025309225,0.906369119883,0.0353967994452,0.99849998951,1.06760251522,0.23417443037,-1.98902124166,31.1812129021,0.0,0.0
21,1160506024.0,6005.41601562,1.5,4.91257419234e+19,1.01246531531e+19,-5.41211128235,0.0156135559082,-0.78898028125,0.019661109375,0.0,0.0,0.0,1.05846595764,0.304017156363,-1.89412206411,23.7259335667,2.0,0.01123046875
22,1160506025.0,6216.7097168,1.5,5.09614337606e+19,1.37419149069e+19,-5.40820837021,0.012686252594,-0.78834696875,0.019392309375,0.0,0.0,0.0,1.08423817158,0.351394474506,-3.24663352966,24.2139790893,4.0,0.00732421875
23,1160512001.0,116.823020935,1.14849996567,2.67186735147e+19,6.06323004329e+18,-5.46188020706,0.00780725479126,-1.085504375,0.0114626125,0.0,0.0,0.0,1.34749424458,0.139358520508,-1.29591786861,72.4157287598,0.0,0.06103515625
24,1160512003.0,95.2797393799,1.5,2.82680305337e+19,6.61196518053e+18,-5.45504903793,0.0107340812683,-1.078310375,0.03253315625,0.0,0.0,0.0,1.37192189693,0.371329247952,-16.1415023804,50.3912587643,0.0,0.0126953125
25,1160512005.0,54.334438324,0.688499927521,2.6240232025e+19,9.28349201325e+18,-5.45407342911,0.174629545212,-1.067471625,0.10714921875,0.0,0.0,0.0,1.31208610535,0.13344720602,-3.34052252769,574.892329407,0.0,0.01806640625
26,1160512006.0,97.8012695312,0.668499946594,2.74845537322e+19,1.50182979333e+19,-5.45797634125,0.00487947463989,-0.7883788125,0.02592266875,0.0,0.0,0.0,0.98037481308,0.112936472893,-1.94515252113,22.3398967743,0.0,0.01904296875
27,1160512007.0,132.554725647,0.688499927521,2.74805515098e+19,1.63112136564e+19,-5.45895242691,0.00585508346558,-0.7865439375,0.02584035625,0.0,0.0,0.0,1.07036805153,0.0853740274906,2.7778044939,29.8845059395,0.0,0.01416015625
28,1160512008.0,149.23348999,0.668499946594,3.44209041999e+19,1.73259718493e+19,-5.46188020706,0.00487947463989,-0.792186125,0.0344765375,0.0,0.0,0.0,0.873948216438,0.153671038151,0.375510215759,24.8453231812,0.0,0.0107421875
29,1160512009.0,168.65953064,1.5,4.16916997164e+19,5.5599406903e+18,-5.36136627197,0.0136618614197,-0.79450646875,0.0197951,1.95485800505,0.854251617193,0.998699963093,1.01492249966,0.280021488667,22.7371063232,83.8842967987,0.0,0.00146484375
30,1160512010.0,61.5323677063,0.908499956131,3.12777083193e+19,3.12187539352e+19,-4.8617272377,1.02562713623,-0.5337465,0.59616364375,1.9574187398,1.05572068393,0.385899960995,0.711322963238,4.65164256096,-11.3294801712,97.9804840088,0.0,-0.001953125
31,1160512014.0,193.091629028,1.5,4.36638827281e+19,4.0714293253e+18,-5.3623418808,0.0126857757568,-0.79177009375,0.0229838625,1.95310711861,1.25155105591,0.998700022697,0.994243323803,0.286327242851,7.54740166664,68.6109181404,0.0,0.00244140625
32,1160512015.0,270.680999756,1.5,4.49520243717e+19,7.80046215351e+18,-5.37112569809,0.029275894165,-0.791567375,0.0234383625,1.95515024662,1.49308729768,0.998700022697,1.09158849716,0.284347712994,13.4165034294,49.0132796764,0.0,0.00146484375
33,1160512016.0,1660.0435791,1.18849992752,3.32824896517e+19,3.176501803e+19,-5.44724225998,0.00975894927979,-0.7981243125,0.03752036875,1.61860835552,1.25571110845,0.687299966812,-1.84723889828,38.2809407234,-21.2153091431,20.3728094578,2.0,0.0009765625
