,Column1,Shot Number,Pulse Time,Ip,Ip Slope,Bt,Bt Slope,nl_04,nl_04 Slope,RF,LSN/USN,HIREX Time,Zvel,Zvel Slope,Zint,Zint Slope,Zti,Zti Slope,Avel,Avel Slope,Aint,Aint Slope,Ati,Ati Slope,nl_04 peak,nl_04 tt peak,Ip peak,Ip tt peak,Zint max,Zint tt max,Zvel max,Zvel tt max,Zti max,Zti tt max,Zint min,Zint tt min,Zvel min,Zvel tt min,Zti min,Zti tt min,Aint max,Aint tt max,Avel max,Avel tt max,Ati max,Ati tt max,Aint min,Aint tt min,Avel min,Avel tt min,Ati min,Ati tt min,poh max,ti jump,poh abs max,ti abs max,poh0,ti0,li0,li0 peak
314,396,1120919002,0.839999974,0.805894468,-0.003704152,5.406427521,-0.004451191,0.443089139,0.158535604,0.000103184,LSN,20,16.78418688,-10.72226593,1289.345292,1575.559974,1.104810163,-0.238159526,-45.12884975,390.5560403,-14.47685861,-4695.866485,1.196614198,5.729491512,0.02263676,0.034049526,-0.007526253,0.020600021,-7.82148873,0.00849998,0.822721915,0.00849998,0.027023033,0.00849998,-169.7409223,0.028499961,-2.302163645,0.068499982,-0.045687004,0.028499961,399.5561738,0.028499961,-21.4061768,0.00849998,0.273005792,0.068499982,133.4649186,0.068499982,-33.30272984,0.028499961,-0.177247457,0.00849998,,,,,,,1.41873645782,0.00387036800385
315,397,1120919002,0.939999998,0.804273658,0.001820099,5.406598069,-0.056003728,0.450005799,0.038889917,0.000153799,LSN,20,13.56298047,-56.87763891,1291.92585,1960.26553,1.084777569,-0.719225018,-22.78104925,1174.414029,-17.4639778,-4868.303606,1.300441239,2.476735843,0.023028017,0.015549502,-0.010752134,0.028599799,-24.76264217,0.068499982,7.718910397,0.068499982,0.049100066,0.068499982,-117.245064,0.028499901,2.292853535,0.048499882,-0.001465772,0.048499882,369.3678169,0.028499901,-36.36448527,0.00849992,-0.130830977,0.068499982,106.1267738,0.068499982,-52.54086543,0.048499882,-0.385243449,0.048499882,,,,,,,1.43210244179,0.00943183898926
316,398,1120919002,1.039999962,0.801624554,-0.013512436,5.404694135,0.011801763,0.464382185,0.014330562,0.000152667,LSN,20,26.65869178,200.6132816,1317.408348,2289.611858,1.169028015,1.535932083,-101.4533686,-632.8880743,-17.85678675,-3660.868032,0.687547573,-6.969228976,0.031555729,0.020549538,-0.010620075,0.039800167,-44.897362,0.00849998,-4.967270266,0.068499923,-0.020512314,0.028499961,-159.2390368,0.028499961,-12.46290435,0.048499942,-0.090092153,0.048499942,431.4963742,0.028499961,40.73799839,0.00849998,0.455890647,0.068499923,130.05126,0.068499923,12.3678812,0.068499923,0.113518051,0.048499942,,,,,,,1.43916833401,0.00566625595093
317,399,1120919002,1.139999986,0.798567182,-0.006257298,5.40237082,-0.028457487,0.477935536,0.15636599,0.000153717,LSN,20,20.75456883,90.56264066,1352.994348,2933.203341,1.176657149,1.827098657,-18.73418274,1374.023528,8.000190697,-3707.363261,1.675674346,16.9624475,0.032199161,0.028549514,-0.008817202,0.021499991,-80.72261963,0.00849998,2.681103925,0.00849998,-0.058386752,0.048499942,-183.544397,0.028499961,-4.498230715,0.048499942,-0.076769301,0.028499961,409.5164109,0.028499961,-39.10474167,0.048499942,-0.514956143,0.068499923,100.7075272,0.068499923,-56.00733337,0.068499923,-0.757944491,0.028499961,,,,,,,1.46243369579,0.0072318315506
318,400,1120919002,1.24000001,0.797055339,0.007380751,5.404357651,-0.011048584,0.482445639,-0.100819122,0.000104169,LSN,20,18.57147743,45.92976182,1260.060962,1410.819827,1.057747597,-1.215813723,-114.2442414,-1132.439072,-12.53486797,-4373.208974,1.004478545,-0.729408066,0.029695947,0.023549491,-0.009649252,0.027099848,15.69758264,0.008499861,-0.465705409,0.028499961,0.1291318,0.028499961,-79.13762244,0.028499961,-1.230668559,0.068499923,0.022632486,0.068499923,404.3690355,0.028499961,54.64181295,0.048499942,0.07834509,0.028499961,83.64914104,0.068499923,31.9370133,0.068499923,-0.227274687,0.068499923,,,,,,,1.48179233074,0.00181496143341
319,401,1120919002,1.340000033,0.794192738,0.000346111,5.401393368,-0.024687558,0.491178312,0.038865883,0.000153648,LSN,20,21.07514363,76.07553108,1325.382843,2062.443984,1.133814831,-0.205704766,-69.60150042,-54.21863005,-20.50415232,-4024.499058,1.070961097,2.681883747,0.027104221,0.015549467,-0.009636528,0.016999841,-49.44998206,0.008499861,0.625257673,0.048499942,0.037807922,0.028499842,-162.4861149,0.028499842,-4.164699374,0.068499923,-0.033928414,0.068499923,413.9332905,0.028499842,5.048857598,0.068499923,0.012842795,0.068499923,131.9090977,0.068499923,0.335623651,0.048499942,-0.107624748,0.048499942,,,,,,,1.47956693172,0.0334130525589
320,402,1120919002,1.440000057,0.793077901,0.008690444,5.401768022,-0.066185622,0.492964298,0.087015393,0.000153,LSN,20,15.45296796,-103.7346876,1262.169069,965.2902272,1.115977959,-0.683734473,-89.43127219,-484.827504,-29.30377948,-4824.335265,0.408632422,-13.26822116,0.019367188,0.027549443,-0.007886842,0.027199745,69.68469093,0.068499804,3.411680854,0.028499842,0.054471655,0.028499842,-41.17639306,0.028499842,1.70271746,0.068499804,-0.002067523,0.048499823,233.5309066,0.028499842,39.26540915,0.008499861,0.658830141,0.008499861,70.41736972,0.068499804,18.93993155,0.068499804,0.292323029,0.068499804,,,,,,,1.49755263329,0.0306077003479
321,403,1120919003,0.600000024,0.791209622,-0.000891668,5.408707432,0.021568767,0.230071981,0.020298221,0.0001518,LSN,20,-417.0965657,-21755.21364,703.0839795,8860.230362,0.941488656,12.37130813,366.4267852,454.0702408,101.6386475,263.7672904,1.324713174,-6.08465126,0.027296315,0.035849476,-0.007378324,0.010099769,506.1259815,0.068499923,414.4644241,0.068499923,0.008883981,0.028499901,114.9783985,0.00849992,400.413157,0.00849992,-0.120740446,0.00849992,496.3683106,0.028499901,-450.0039107,0.068499923,-0.270337764,0.00849992,89.5730835,0.068499923,-461.3211638,0.00849992,-0.387762014,0.028499901,,,,,,,1.40151274204,0.00332164764404
322,404,1120919003,0.699999988,0.807362103,0.207839917,5.407318219,0.020642872,0.259098704,0.204003276,0.000152718,LSN,20,2.176648825,207.350419,1411.160475,6569.058389,0.983434086,1.259141871,-54.37081076,724.4437451,8.362169105,-7094.250197,1.591246927,13.10453771,0.023029541,0.031349512,-0.010878169,0.007600129,372.3993394,0.048499942,3.108487875,0.028499961,0.151333089,0.048499942,78.63090679,0.00849992,-10.51535484,0.068499923,-0.117839937,0.068499923,662.3823988,0.028499961,31.53951384,0.068499923,0.301282561,0.068499923,229.3214552,0.068499923,-32.30242227,0.048499942,-0.635563159,0.00849992,,,,,,,1.40595912933,0.131363868713
323,405,1120919003,0.800000012,0.780626455,-0.419572144,5.407093308,0.010686531,0.357879455,1.900127633,0.000154204,LSN,20,-8.921922899,-212.4281568,2775.782065,23363.41261,0.751831443,-6.540017336,231128.9706,5156742.015,1092636569.0,24371023228.0,55731.54478,1243050.437,0.163701122,0.040349488,-8.128e-05,0.011600196,3709.98356,0.068499923,28.51984427,0.048499942,0.539567916,0.068499923,1280.75187,0.00849992,15.98886368,0.00849992,0.26410064,0.00849992,-1092635227.0,0.028499901,-231197.4887,0.048499942,-55730.26907,0.068499923,-1092635946.0,0.068499923,-231200.1152,0.00849992,-55730.51189,0.028499901,,,,,,,1.55015230179,0.0
324,407,1120919010,0.600000024,0.79682332,0.124751301,5.410487648,-0.04640179,0.301317169,1.019582713,0.000152336,LSN,20,1.404607232,236.3426117,802.9990765,8696.634192,0.8338992,2.872607107,480.5851646,2826.38311,267.6579449,4961.154643,9.102591613,162.6111301,0.021573292,0.010049976,-0.014499542,0.03369987,29.29077943,0.068499923,3.399118965,0.048499942,0.111241699,0.028499901,-122.8581464,0.028499901,0.818791215,0.00849992,0.056150258,0.00849992,-33.6826794,0.028499901,-560.3619437,0.068499923,-8.192400673,0.00849992,-184.8278057,0.068499923,-580.3482261,0.048499942,-8.285346606,0.068499923,0.282394642446,,1.25916879653,,0.976774154082,,1.44483613968,0.00468778610229
325,408,1120919010,0.699999988,0.807502025,0.303361008,5.412501943,0.045010198,0.324463307,0.518094621,0.000152288,LSN,20,9.921644517,114.4470591,941.7534909,3441.365281,0.929062303,-0.016780214,-64.38498293,640.5048757,11.43781328,-2664.022888,1.084788375,5.416900615,0.022509278,0.010050012,-0.017830008,0.028600037,-12.49732638,0.048499942,-1.968300172,0.00849992,0.032999579,0.00849992,-653.7237668,0.068499923,-14.34254725,0.068499923,-0.251495477,0.068499923,184.6223826,0.048499942,-20.16601957,0.068499923,-0.306421929,0.00849992,24.36957503,0.068499923,-47.90719999,0.028499961,-0.475871795,0.028499961,0.501383419834,,1.4423396791,,0.94095625927,,1.42263460159,0.0613414049149
326,410,1120919011,0.600000024,0.795486222,-0.01630006,5.408364165,-0.031756916,0.346454158,-0.358781929,0.000102851,LSN,20,3.728659718,117.5121761,2589.42574,23625.58402,1.110699745,2.550337065,266.138527,1542.591965,75.30576657,3351.289407,-2.350926206,-175.6665247,0.049623445,0.020349476,-0.01022465,0.019299865,250.6758222,0.00849992,6.484661968,0.068499923,0.025655178,0.028499901,-102.5639239,0.028499901,0.441440971,0.00849992,-0.013453337,0.068499923,826.2915845,0.028499901,-351.4159776,0.068499923,3.409059927,0.068499923,78.29726077,0.068499923,-366.1376497,0.00849992,3.114093349,0.048499942,0.119701615589,,1.15496534076,,1.03526372517,,1.43135356903,0.0
327,411,1120919011,0.699999988,0.80894047,0.164035108,5.405858482,-0.036315935,0.40949128,0.499547841,0.000101488,LSN,20,11.62486559,36.413752,2486.912685,-3082.357676,1.073446492,-0.885716925,-29.0189916,1401.573087,-48.95536681,-7932.065136,1.745701579,19.72219441,0.030741563,0.034349512,-0.013173461,0.010999978,-137.5135155,0.00849992,0.998342461,0.048499942,0.056429287,0.00849992,-463.1077538,0.028499961,0.325418419,0.00849992,0.030314346,0.028499961,861.1992023,0.00849992,-54.55148112,0.028499961,-0.772510616,0.00849992,167.2028186,0.068499923,-64.6871699,0.068499923,-0.952878145,0.068499923,0.114004570362,,1.07082001741,,0.956815447052,,1.40517437458,0.0174262523651
328,412,1120919011,0.800000012,0.804858007,-0.038939138,5.405192599,-0.016064421,0.399365451,-0.361895205,0.000101797,LSN,20,9.653265451,-63.60968411,2586.939,8117.55489,1.081659154,-0.780850455,-82.15744236,183.6968629,2.983308583,-4927.974765,1.96898612,23.60352027,0.025057499,0.023849488,-0.008331277,0.018799961,171.4970352,0.068499923,4.002522017,0.00849992,0.069348379,0.00849992,-200.9839219,0.028499901,0.959290053,0.028499901,0.038047834,0.028499901,629.9840376,0.00849992,-3.383832664,0.048499942,-0.759710993,0.048499942,86.46348402,0.068499923,-12.01189205,0.068499923,-1.0312961,0.00849992,0.0885137661332,,1.10599612226,,1.01748235613,,1.43589639664,0.0
329,413,1120919011,0.899999976,0.802557129,-0.028459425,5.407000367,0.023375703,0.403511296,-0.170809398,0.000102573,LSN,20,7.449000623,-110.1356365,2947.193322,6002.990344,1.102805085,-0.614292015,-59.80882067,638.1067639,-40.11915368,-5414.504828,0.791809942,-8.367458515,0.022808572,0.016349524,-0.00882687,0.0127002,120.9446176,0.068499923,6.875461314,0.00849998,0.061760121,0.048499942,-228.1090933,0.028499961,1.726845477,0.068499923,0.033732944,0.028499961,641.8463265,0.00849998,-27.70961958,0.068499923,0.78569362,0.068499923,159.5417458,0.068499923,-32.56001478,0.048499942,0.080868756,0.028499961,0.072172845933,,1.07555825686,,1.00338541093,,1.42305278778,0.0385096073151
330,414,1120919011,1.0,0.799891441,-0.038524538,5.404185521,-0.022453114,0.392562933,-0.108713726,0.000152503,LSN,20,11.49173969,51.63362182,3286.273093,6684.576687,1.134228389,-0.580353098,-44.15868588,1039.254798,-4.438290827,-4451.946117,1.529062223,7.292998832,0.024722033,0.0068495,-0.01304975,0.01429987,-114.6778785,0.00849998,1.823728145,0.028499961,0.066045006,0.028499961,-343.9239723,0.028499961,-0.75745815,0.00849998,0.003095825,0.068499923,774.6630223,0.00849998,-36.43807773,0.068499923,-0.020451736,0.068499923,154.942426,0.068499923,-50.81643467,0.048499942,-0.614202928,0.028499961,0.0451465146351,,1.10005665483,,1.05491014019,,1.46923089027,0.0240169763565
331,415,1120919011,1.100000024,0.798564371,-0.014801591,5.40429334,-0.016547215,0.393102554,0.059463358,0.000102866,LSN,20,11.62991726,-11.50342131,3077.305483,-492.8349427,1.128014523,-0.31757385,-70.4638386,439.8168944,-32.9126629,-6652.456715,1.63422081,11.1368509,0.039748611,0.038349476,-0.009410557,0.007999778,-86.00201667,0.008499861,3.103694803,0.068499923,0.066058201,0.008499861,-637.4263331,0.028499961,1.06115616,0.008499861,-0.015932042,0.048499942,1053.136296,0.008499861,-16.83481405,0.048499942,-0.411321015,0.068499923,174.5312084,0.068499923,-23.39462087,0.028499961,-0.811093063,0.048499942,0.153965187921,,1.12058473213,,0.966619544207,,1.51543104649,0.0
332,416,1120919011,1.200000048,0.795361072,-0.037196564,5.402011008,-0.012446442,0.41002561,-0.133559594,0.000152371,LSN,20,14.19291111,9.886178862,2973.306037,7310.163222,1.145513279,0.529271869,-59.60323019,651.6422764,-7.048365812,-6111.487113,1.843736389,19.79218225,0.028252111,0.018349452,-0.010436505,0.013600111,31.34581876,0.068499923,-1.21257492,0.008499861,0.038919347,0.028499842,-396.4010074,0.028499842,-5.18154045,0.048499823,0.014639872,0.008499861,913.64944,0.008499861,-29.54021769,0.048499823,-0.779909828,0.068499923,136.7601273,0.068499923,-50.29844217,0.068499923,-1.033265569,0.048499823,0.0711812344278,,1.09317374588,,1.02199251146,,1.4946539402,0.0381078720093
333,417,1120919011,1.299999952,0.792241299,-0.045539179,5.399456243,-0.047567176,0.395611859,-0.171487036,0.000100689,LSN,20,13.03511081,81.44419219,3189.535056,6789.612424,1.12133899,-1.002052792,-101.6323939,-124.2277982,-23.62290272,-5848.937402,1.278997666,8.566717928,0.03174191,0.028849548,-0.008592689,0.010699987,-147.2230442,0.00849998,-0.007254933,0.00849998,0.061251852,0.00849998,-405.1056126,0.028499961,-2.587101315,0.068499923,-0.010071543,0.068499923,802.3181542,0.00849998,16.99500374,0.028499961,-0.245254523,0.00849998,137.7151116,0.068499923,6.28785042,0.068499923,-0.438519604,0.068499923,0.113579957237,,1.12693034025,,1.01335038302,,1.51797842979,0.0159672498703
334,418,1120919011,1.399999976,0.791604967,0.003056349,5.403442857,0.015717589,0.400120827,-0.023912966,0.000153792,LSN,20,12.58170821,30.82597287,2954.724921,-462.2210471,1.091526016,-1.261811381,-97.85858428,-156.1613848,-49.26473747,-6573.55024,1.000850106,1.178077699,0.032643852,0.040349524,-0.012304217,0.019799829,-202.8306342,0.068499923,0.682063803,0.048499942,0.045146242,0.028499961,-444.1931831,0.028499961,-2.372213617,0.068499923,0.02963926,0.048499942,667.1687902,0.00849998,13.31987273,0.048499942,-0.011161173,0.00849998,133.8956731,0.068499923,8.52140319,0.028499961,-0.182188475,0.028499961,0.00275761842506,,1.00763213289,,1.00487451447,,1.52921772003,0.00886130332947
335,419,1120919012,0.600000024,0.798120939,-0.012496658,5.407130346,-0.008610907,0.392000489,-0.563493759,0.000152614,LSN,20,7.43776164,-37.66142813,2309.993844,15192.72114,1.122216286,2.128991027,607.5532931,3822.022433,622.390161,9847.932542,15.06810497,149.6250607,0.032394685,0.012049976,-0.01511439,0.021399856,821.0725624,0.068499923,1.751587535,0.028499901,0.040301381,0.048499942,143.3748085,0.028499901,0.236216212,0.00849992,-0.002491774,0.068499923,391.781836,0.028499901,-695.9030321,0.048499942,-14.02016806,0.028499901,-469.6076598,0.068499923,-721.2013949,0.068499923,-14.22557329,0.068499923,,,,,,,1.36623179913,0.000805377960205
336,420,1120919012,0.699999988,0.806600844,0.174232657,5.407327318,0.020158704,0.381908629,-0.267090938,0.000154477,LSN,20,6.703018949,-42.5407577,3464.682121,12352.28229,1.136231366,-0.268146651,-111.7425903,-333.6816155,-33.55319902,-7849.505281,1.573822061,13.65697792,0.036842552,0.011050012,-0.016391431,0.011899769,9.435066203,0.00849992,2.837274745,0.048499942,0.046995339,0.028499961,-459.5703049,0.028499961,0.599225715,0.068499923,0.027217445,0.00849992,1217.626563,0.028499961,22.53423913,0.00849992,-0.555169145,0.00849992,219.2948067,0.068499923,13.4311126,0.048499942,-0.627940277,0.048499942,,,,,,,1.36148881912,0.0321428775787
337,421,1120919012,0.800000012,0.802982804,-0.023763762,5.405200111,-0.005906147,0.373279191,-0.325253667,0.000152279,LSN,20,7.66426697,-25.20462577,3728.587452,9372.419368,1.156696453,-0.434851192,-96.66379472,20.17644988,-47.45514639,-9367.748368,1.234077988,5.940276009,0.037922406,0.014049988,-0.01360291,0.010299861,88.68647406,0.00849992,4.701050375,0.048499942,0.052004681,0.028499901,-468.5012701,0.028499901,2.182510946,0.00849992,0.033646331,0.048499942,1282.825508,0.00849992,2.841872416,0.028499901,-0.238377093,0.068499923,278.170631,0.068499923,-0.714539327,0.068499923,-0.256735025,0.028499901,,,,,,,1.40148842335,0.0121074914932
338,422,1120919012,0.899999976,0.801525293,-0.018546787,5.403231671,-0.053785001,0.369946957,-0.135357002,0.000151785,LSN,20,8.419610248,-80.86574637,3954.16405,8398.891066,1.178697935,-0.367868298,-75.74181964,436.3388408,-52.22964672,-10636.48876,1.050444788,1.260712455,0.031939745,0.027550024,-0.014304993,0.007400155,120.743665,0.00849998,4.454659238,0.028499961,0.052056202,0.028499961,-402.6667354,0.028499961,-0.42910646,0.048499942,-0.004604212,0.068499923,1258.835848,0.00849998,-14.38559125,0.028499961,0.137320453,0.068499923,287.7360249,0.068499923,-23.67735455,0.00849998,-0.073499864,0.00849998,,,,,,,1.40804350376,0.0242291688919
339,423,1120919012,1.0,0.799243661,-0.01969288,5.405292384,0.018273288,0.358895895,-0.293604412,0.000100535,LSN,20,7.161490379,-20.46539351,4045.026599,6303.442291,1.19065866,-0.266945617,-39.93017833,1249.647379,-44.33732204,-10193.38321,1.531058255,10.63361437,0.039410534,0.00455,-0.012368472,0.007500172,147.4948857,0.00849998,5.007636131,0.00849998,0.048290878,0.00849998,-415.4887569,0.028499961,2.346044601,0.068499923,0.013157754,0.068499923,1398.414104,0.00849998,-46.60865529,0.068499923,-0.478231374,0.028499961,244.1815908,0.068499923,-54.0589803,0.00849998,-0.549985055,0.048499942,,,,,,,1.4356316328,0.0204491615295
340,424,1120919012,1.100000024,0.795654129,-0.054091301,5.40397105,0.006295732,0.363698961,-0.128634227,0.000153425,LSN,20,10.19748085,-0.49734163,4297.222856,8553.511575,1.189663216,-0.504380946,-62.5420218,556.6846434,-65.09177618,-10195.63274,0.66963977,-7.431348795,0.029501376,0.035549976,-0.01113839,0.009300113,-31.68721171,0.008499861,1.42411167,0.008499861,0.031372861,0.008499861,-653.1877,0.028499961,0.036847418,0.068499923,0.002899603,0.048499942,1503.600077,0.008499861,-23.37480254,0.048499942,0.438591536,0.068499923,265.422129,0.068499923,-46.39222807,0.068499923,0.227245446,0.048499942,,,,,,,1.48267102242,0.00489032268524
341,425,1120919012,1.200000048,0.793718272,-0.03378002,5.402019204,-0.020570848,0.371969549,-0.112480826,0.000150939,LSN,20,6.808730007,-82.94930024,4116.922927,3038.931121,1.161446307,-0.756553537,-89.69881503,86.77643469,-45.93070967,-9562.362254,1.131387935,3.659190747,0.042768569,0.005049952,-0.01155054,0.008099794,-127.2632586,0.008499861,4.815000653,0.008499861,0.037768748,0.028499842,-681.418532,0.028499842,2.870962262,0.068499923,-0.019069407,0.068499923,1212.926071,0.008499861,8.417442959,0.068499923,-0.091613279,0.008499861,206.5235899,0.068499923,-3.416465122,0.008499861,-0.189923153,0.068499923,,,,,,,1.48947548866,0.0
342,426,1120919012,1.299999952,0.791771777,-0.029333105,5.400056294,-0.048373902,0.38836146,-0.017883175,0.000151462,LSN,20,11.36052541,12.38429341,3722.731164,2085.74879,1.125851931,-0.684349717,-92.80474609,-147.3931782,-23.92438054,-7514.736089,1.199482683,5.425672629,0.040426517,0.002050048,-0.012718089,0.010999918,28.00980294,0.00849998,2.944336613,0.028499961,0.06696695,0.00849998,-551.2101678,0.028499961,-3.388651172,0.068499923,0.027055203,0.068499923,1259.126163,0.00849998,0.185956415,0.00849998,-0.114005211,0.068499923,211.5860779,0.068499923,-8.267054144,0.068499923,-0.193712834,0.048499942,,,,,,,1.47622823715,0.0430550575256
